Sequence,QC_Pass
KY410132.1,FALSE
KY410133.1,FALSE
KY410134.1,FALSE
KY410135.1,FALSE
KY410136.1,FALSE
KY410137.1,FALSE
KY410138.1,FALSE
KY410139.1,FALSE
KY410140.1,FALSE
KY410141.1,FALSE
KY410142.1,FALSE
KY410143.1,FALSE
KY410144.1,FALSE
KY410145.1,FALSE
KY410146.1,FALSE
KY410147.1,FALSE
KY410148.1,FALSE
KY410149.1,FALSE
KY410150.1,FALSE
KY410151.1,FALSE
KY410152.1,FALSE
KY410153.1,FALSE
KY410154.1,FALSE
KY410155.1,FALSE
KY410156.1,FALSE
KY410157.1,FALSE
KY410158.1,FALSE
KY410159.1,FALSE
KY410160.1,FALSE
KY410161.1,FALSE
KY410162.1,FALSE
KY410163.1,FALSE
KY410164.1,FALSE
KY410165.1,FALSE
KY410166.1,FALSE
KY410167.1,FALSE
KY410168.1,FALSE
KY410169.1,FALSE
KY410170.1,FALSE
KY410171.1,FALSE
KY410172.1,FALSE
KY410173.1,FALSE
KY410174.1,FALSE
KY410175.1,FALSE
KY410176.1,FALSE
KY410177.1,FALSE
KY410178.1,FALSE
KY410179.1,FALSE
KY410180.1,FALSE
KY410181.1,FALSE
KY410182.1,FALSE
KY410183.1,FALSE
KY410184.1,FALSE
KY410185.1,FALSE
KY410186.1,FALSE
KY410187.1,FALSE
KY410188.1,FALSE
KY410189.1,FALSE
KY410190.1,FALSE
KY410191.1,FALSE
KY410192.1,FALSE
KY410193.1,FALSE
KY410194.1,FALSE
KY410195.1,FALSE
KY410196.1,FALSE
KY410197.1,FALSE
KY410198.1,FALSE
KY410199.1,FALSE
KY410200.1,FALSE
KY410201.1,FALSE
KY410202.1,FALSE
KY410203.1,FALSE
KY410204.1,FALSE
KY410205.1,FALSE
KY410206.1,FALSE
KY410207.1,FALSE
KY410208.1,FALSE
KY410209.1,FALSE
KY410210.1,FALSE
KY410211.1,FALSE
KY410212.1,FALSE
KY410213.1,FALSE
KY410214.1,FALSE
KY410215.1,FALSE
KY410216.1,FALSE
KY410217.1,FALSE
KY410218.1,FALSE
KY410219.1,FALSE
KY410220.1,FALSE
KY410221.1,FALSE
KY410222.1,FALSE
KY410223.1,FALSE
KY410224.1,FALSE
KY410225.1,FALSE
KY410226.1,FALSE
KY410227.1,FALSE
KY410228.1,FALSE
KY410229.1,FALSE
KY410230.1,FALSE
KY410231.1,FALSE
KY410232.1,FALSE
KY410233.1,FALSE
KY410234.1,FALSE
KY410235.1,FALSE
KY410236.1,FALSE
KY411439.1,TRUE
KY411440.1,TRUE
KY411441.2,TRUE
KY411442.1,TRUE
KY411443.1,TRUE
KY411444.1,TRUE
KY411445.1,TRUE
KY411446.1,TRUE
KY411447.1,TRUE
KY411448.1,TRUE
KY411449.1,TRUE
KY411450.1,TRUE
KY411451.1,TRUE
KY411452.1,TRUE
KY411453.1,TRUE
KY411454.1,TRUE
KY411455.1,TRUE
KY411456.1,TRUE
KY411457.1,TRUE
KY411458.1,TRUE
KY411459.1,TRUE
KY411460.1,TRUE
KY411461.1,TRUE
KY411462.1,TRUE
KY411463.1,TRUE
KY411464.1,TRUE
KY411465.1,TRUE
KY411466.1,TRUE
KY411467.1,TRUE
KY411468.1,TRUE
KY411469.1,TRUE
KY411470.1,TRUE
KY411471.1,TRUE
KY411472.1,TRUE
KY411473.1,TRUE
KY411474.1,TRUE
KY411475.1,TRUE
KY411476.1,TRUE
KY411477.1,TRUE
KY411478.1,TRUE
KY411479.1,TRUE
KY411480.1,TRUE
KY411481.1,TRUE
KY411482.1,TRUE
KY411483.1,TRUE
KY411484.1,TRUE
KY411485.1,TRUE
KY411486.1,TRUE
KY411487.1,TRUE
KY411488.1,TRUE
KY411489.1,TRUE
KY411490.1,TRUE
KY411491.1,TRUE
KY411492.1,TRUE
KY411493.1,TRUE
KY411494.1,TRUE
KY411495.1,TRUE
KY421199.1,TRUE
KY421200.1,TRUE
KY428653.1,TRUE
KY428665.1,TRUE
KY433578.1,TRUE
KY434017.1,TRUE
KY436026.1,TRUE
KY452021.1,TRUE
KY452022.1,TRUE
KY452023.1,TRUE
KY452024.1,TRUE
KY453707.1,TRUE
KY474046.1,TRUE
KY474057.1,TRUE
KY474058.1,TRUE
KY474093.1,TRUE
KY496868.1,TRUE
KY496869.1,TRUE
KY496870.1,TRUE
KY496871.1,TRUE
KY496872.1,TRUE
KY496873.1,TRUE
KY496874.1,TRUE
KY496875.1,TRUE
KY496876.1,TRUE
KY496877.1,TRUE
KY496878.1,TRUE
KY496879.1,TRUE
KY496880.1,TRUE
KY496881.1,TRUE
KY496882.1,TRUE
KY496883.1,TRUE
KY496884.1,TRUE
KY496885.1,TRUE
KY496886.1,TRUE
KY496887.1,TRUE
KY496888.1,TRUE
KY496891.1,TRUE
KY498015.1,TRUE
KY498629.1,TRUE
KY498630.1,TRUE
KY498631.1,TRUE
KY499950.1,TRUE
KY509035.1,TRUE
KY509038.1,TRUE
KY509039.1,TRUE
KY514166.1,TRUE
KY573997.1,TRUE
KY573998.1,TRUE
KY580834.1,TRUE
KY587364.1,TRUE
KY595546.1,TRUE
KY595547.1,TRUE
KY595548.1,TRUE
KY595549.1,TRUE
KY595550.1,TRUE
KY595551.1,TRUE
KY595552.1,TRUE
KY595553.1,TRUE
KY595554.1,TRUE
KY595555.1,TRUE
KY595556.1,TRUE
KY595557.1,TRUE
KY595558.1,TRUE
KY595559.1,TRUE
KY595560.1,TRUE
KY595561.1,TRUE
KY595562.1,TRUE
KY595563.1,TRUE
KY595564.1,TRUE
KY595565.1,TRUE
KY595566.1,TRUE
KY595567.1,TRUE
KY595568.1,TRUE
KY595569.1,TRUE
KY595570.1,TRUE
KY595571.1,TRUE
KY595572.1,TRUE
KY595573.1,TRUE
KY595574.1,TRUE
KY595575.1,TRUE
KY595576.1,TRUE
KY595577.1,TRUE
KY595578.1,TRUE
KY595579.1,TRUE
KY595580.1,TRUE
KY595581.1,TRUE
KY595582.1,TRUE
KY595583.1,TRUE
KY595584.1,TRUE
KY595585.1,TRUE
KY595586.1,TRUE
KY595587.1,TRUE
KY595588.1,TRUE
KY595589.1,TRUE
KY595590.1,TRUE
KY595591.1,TRUE
KY595592.1,TRUE
KY595593.1,TRUE
KY595594.1,TRUE
KY595595.1,TRUE
KY595596.1,TRUE
KY595597.1,TRUE
KY595598.1,TRUE
KY595599.1,TRUE
KY595600.1,TRUE
KY595601.1,TRUE
KY595602.1,TRUE
KY595603.1,TRUE
KY595604.1,TRUE
KY595605.1,TRUE
KY595606.1,TRUE
KY595607.1,TRUE
KY595608.1,TRUE
KY595609.1,TRUE
KY595610.1,TRUE
KY595611.1,TRUE
KY595612.1,TRUE
KY595613.1,TRUE
KY595614.1,TRUE
KY595615.1,TRUE
KY595616.1,TRUE
KY595617.1,TRUE
KY595618.1,TRUE
KY595619.1,TRUE
KY595620.1,TRUE
KY595621.1,TRUE
KY595622.1,TRUE
KY595623.1,TRUE
KY595624.1,TRUE
KY595625.1,TRUE
KY595626.1,TRUE
KY595627.1,TRUE
KY595628.1,TRUE
KY595629.1,TRUE
KY595630.1,TRUE
KY595631.1,TRUE
KY595632.1,TRUE
KY595633.1,TRUE
KY595634.1,TRUE
KY595635.1,TRUE
KY595636.1,TRUE
KY595637.1,TRUE
KY595638.1,TRUE
KY595639.1,TRUE
KY595640.1,TRUE
KY595641.1,TRUE
KY595642.1,TRUE
KY595643.1,TRUE
KY595644.1,TRUE
KY595645.1,TRUE
KY595646.1,TRUE
KY595647.1,TRUE
KY595648.1,TRUE
KY595649.1,TRUE
KY595650.1,TRUE
KY595651.1,TRUE
KY595652.1,TRUE
KY595653.1,TRUE
KY595654.1,TRUE
KY595655.1,TRUE
KY595656.1,TRUE
KY595657.1,TRUE
KY595658.1,TRUE
KY595659.1,TRUE
KY595660.1,TRUE
KY595661.1,TRUE
KY595662.1,TRUE
KY595663.1,TRUE
KY595664.1,TRUE
KY595665.1,TRUE
KY595666.1,TRUE
KY595667.1,TRUE
KY595668.1,TRUE
KY595669.1,TRUE
KY595670.1,TRUE
KY595671.1,TRUE
KY595672.1,TRUE
KY595976.1,TRUE
KY595977.1,TRUE
KY595986.1,TRUE
KY606236.1,TRUE
KY606237.1,TRUE
KY606238.1,TRUE
KY606239.1,TRUE
KY606241.1,TRUE
KY606916.1,TRUE
KY606917.1,TRUE
KY606939.1,TRUE
KY606940.1,TRUE
KY606941.1,TRUE
KY609150.1,TRUE
KY609152.1,TRUE
KY609154.1,TRUE
KY609162.1,TRUE
KY615004.1,TRUE
KY615006.1,TRUE
KY615007.1,TRUE
KY615260.1,TRUE
KY620272.1,TRUE
KY622020.1,FALSE
KY622021.1,TRUE
KY622022.1,TRUE
KY629939.1,TRUE
KY629940.1,TRUE
KY645512.1,TRUE
KY645513.1,TRUE
KY645514.1,TRUE
KY645515.1,TRUE
KY645516.1,TRUE
KY645517.1,TRUE
KY645518.1,TRUE
KY645519.1,TRUE
KY645520.1,TRUE
KY645521.1,TRUE
KY645522.1,FALSE
KY645523.1,FALSE
KY645524.1,FALSE
KY645525.1,TRUE
KY645526.1,FALSE
KY645527.1,TRUE
KY645528.1,TRUE
KY645529.1,TRUE
KY645530.1,TRUE
KY645531.1,TRUE
KY645532.1,TRUE
KY645533.1,FALSE
KY645534.1,TRUE
KY645535.1,FALSE
KY645536.1,TRUE
KY645537.1,TRUE
KY645538.1,FALSE
KY645539.1,TRUE
KY645540.1,TRUE
KY645541.1,TRUE
KY645542.1,TRUE
KY645543.1,TRUE
KY645544.1,TRUE
KY645545.1,TRUE
KY645546.1,TRUE
KY645547.1,TRUE
KY645548.1,FALSE
KY645549.1,TRUE
KY645550.1,TRUE
KY645551.1,TRUE
KY645552.1,FALSE
KY645553.1,FALSE
KY645554.1,TRUE
KY645555.1,TRUE
KY645556.1,TRUE
KY645557.1,FALSE
KY645558.1,TRUE
KY645559.1,TRUE
KY645560.1,TRUE
KY645561.1,FALSE
KY645562.1,FALSE
KY645563.1,TRUE
KY645564.1,TRUE
KY645565.1,TRUE
KY645566.1,TRUE
KY645567.1,TRUE
KY645568.1,TRUE
KY645569.1,TRUE
KY645570.1,TRUE
KY645571.1,FALSE
KY645572.1,TRUE
KY645573.1,TRUE
KY645574.1,TRUE
KY645575.1,TRUE
KY645576.1,TRUE
KY645577.1,TRUE
KY645578.1,TRUE
KY645579.1,TRUE
KY645580.1,TRUE
KY645581.1,FALSE
KY645582.1,TRUE
KY645583.1,FALSE
KY645584.1,TRUE
KY645585.1,TRUE
KY645586.1,TRUE
KY645587.1,TRUE
KY645588.1,TRUE
KY645589.1,TRUE
KY645590.1,FALSE
KY645591.1,TRUE
KY645592.1,TRUE
KY645593.1,TRUE
KY645594.1,TRUE
KY645595.1,TRUE
KY645596.1,TRUE
KY645597.1,TRUE
KY645598.1,TRUE
KY645599.1,TRUE
KY645600.1,TRUE
KY645601.1,TRUE
KY645602.1,TRUE
KY645603.1,TRUE
KY645604.1,TRUE
KY645605.1,TRUE
KY645606.1,TRUE
KY645607.1,TRUE
KY645608.1,FALSE
KY645609.1,TRUE
KY645610.1,TRUE
KY645611.1,TRUE
KY645612.1,TRUE
KY645613.1,TRUE
KY645614.1,TRUE
KY645615.1,FALSE
KY645616.1,TRUE
KY645617.1,FALSE
KY645618.1,TRUE
KY645619.1,TRUE
KY645620.1,FALSE
KY645621.1,TRUE
KY645622.1,TRUE
KY645623.1,TRUE
KY645624.1,TRUE
KY645625.1,TRUE
KY645626.1,TRUE
KY645627.1,FALSE
KY645628.1,FALSE
KY645629.1,TRUE
KY645630.1,FALSE
KY645631.1,FALSE
KY645632.1,FALSE
KY645633.1,FALSE
KY645634.1,FALSE
KY645635.1,TRUE
KY645636.1,FALSE
KY645637.1,FALSE
KY645638.1,FALSE
KY645639.1,FALSE
KY645640.1,TRUE
KY645641.1,TRUE
KY645642.1,FALSE
KY645643.1,TRUE
KY645644.1,TRUE
KY645645.1,TRUE
KY645646.1,TRUE
KY645647.1,TRUE
KY645648.1,TRUE
KY645649.1,TRUE
KY645650.1,TRUE
KY645651.1,TRUE
KY645652.1,FALSE
KY645653.1,TRUE
KY645654.1,FALSE
KY645655.1,TRUE
KY645656.1,FALSE
KY645657.1,TRUE
KY645658.1,TRUE
KY645659.1,TRUE
KY645660.1,FALSE
KY645661.1,TRUE
KY645662.1,FALSE
KY645663.1,TRUE
KY645664.1,TRUE
KY645665.1,TRUE
KY645666.1,TRUE
KY645667.1,FALSE
KY645668.1,TRUE
KY645669.1,TRUE
KY645670.1,TRUE
KY645671.1,TRUE
KY645672.1,TRUE
KY645673.1,TRUE
KY645674.1,TRUE
KY645675.1,TRUE
KY645676.1,FALSE
KY645677.1,TRUE
KY645678.1,TRUE
KY645679.1,TRUE
KY645680.1,TRUE
KY645681.1,TRUE
KY645682.1,TRUE
KY645683.1,TRUE
KY645684.1,TRUE
KY645685.1,FALSE
KY645686.1,TRUE
KY645687.1,TRUE
KY645688.1,TRUE
KY645689.1,TRUE
KY645690.1,TRUE
KY645691.1,TRUE
KY645692.1,TRUE
KY645693.1,FALSE
KY645694.1,TRUE
KY645695.1,TRUE
KY645696.1,TRUE
KY645697.1,TRUE
KY645698.1,TRUE
KY645699.1,TRUE
KY645700.1,TRUE
KY645701.1,TRUE
KY645702.1,TRUE
KY645703.1,TRUE
KY645704.1,TRUE
KY645705.1,TRUE
KY645706.1,TRUE
KY645707.1,FALSE
KY645708.1,TRUE
KY645709.1,TRUE
KY645710.1,TRUE
KY645711.1,TRUE
KY645712.1,FALSE
KY645713.1,FALSE
KY645714.1,FALSE
KY645715.1,TRUE
KY645716.1,TRUE
KY645717.1,TRUE
KY645718.1,TRUE
KY645719.1,TRUE
KY645720.1,TRUE
KY645721.1,TRUE
KY645722.1,TRUE
KY645723.1,TRUE
KY645724.1,TRUE
KY645725.1,TRUE
KY645726.1,TRUE
KY645727.1,FALSE
KY645728.1,FALSE
KY645729.1,TRUE
KY645730.1,TRUE
KY645731.1,TRUE
KY645732.1,FALSE
KY645733.1,TRUE
KY645734.1,TRUE
KY645735.1,TRUE
KY645736.1,TRUE
KY645737.1,TRUE
KY645738.1,TRUE
KY645739.1,TRUE
KY645740.1,FALSE
KY645741.1,TRUE
KY645742.1,FALSE
KY645743.1,TRUE
KY645744.1,TRUE
KY645745.1,TRUE
KY645746.1,TRUE
KY645747.1,TRUE
KY645748.1,TRUE
KY645749.1,TRUE
KY645750.1,TRUE
KY645751.1,TRUE
KY645752.1,TRUE
KY645753.1,TRUE
KY645754.1,TRUE
KY645755.1,TRUE
KY645756.1,TRUE
KY645757.1,TRUE
KY645758.1,TRUE
KY645759.1,TRUE
KY645760.1,TRUE
KY645761.1,TRUE
KY645762.1,TRUE
KY645763.1,TRUE
KY645764.1,TRUE
KY645765.1,TRUE
KY645766.1,TRUE
KY645767.1,TRUE
KY645768.1,TRUE
KY645769.1,TRUE
KY645770.1,TRUE
KY645771.1,TRUE
KY645772.1,TRUE
KY645773.1,TRUE
KY645774.1,TRUE
KY645775.1,TRUE
KY645776.1,FALSE
KY645777.1,FALSE
KY645778.1,FALSE
KY645779.1,FALSE
KY645780.1,FALSE
KY645781.1,TRUE
KY645782.1,TRUE
KY645783.1,TRUE
KY645784.1,TRUE
KY645785.1,TRUE
KY645786.1,TRUE
KY645787.1,TRUE
KY645788.1,TRUE
KY645789.1,TRUE
KY645790.1,TRUE
KY645791.1,TRUE
KY645792.1,TRUE
KY645793.1,TRUE
KY645794.1,TRUE
KY645795.1,TRUE
KY645796.1,TRUE
KY645797.1,TRUE
KY645798.1,TRUE
KY645799.1,TRUE
KY645800.1,TRUE
KY645801.1,TRUE
KY645802.1,TRUE
KY645803.1,TRUE
KY645804.1,FALSE
KY645805.1,TRUE
KY645806.1,TRUE
KY645807.1,TRUE
KY645808.1,TRUE
KY645809.1,TRUE
KY645810.1,TRUE
KY645811.1,TRUE
KY645812.1,TRUE
KY645813.1,TRUE
KY645814.1,TRUE
KY645815.1,TRUE
KY645816.1,TRUE
KY645817.1,TRUE
KY645818.1,TRUE
KY645819.1,TRUE
KY645820.1,TRUE
KY645821.1,TRUE
KY645822.1,TRUE
KY645823.1,TRUE
KY645824.1,FALSE
KY645825.1,FALSE
KY645826.1,TRUE
KY645827.1,TRUE
KY645828.1,FALSE
KY645829.1,TRUE
KY645830.1,TRUE
KY645831.1,FALSE
KY645832.1,FALSE
KY645833.1,TRUE
KY645834.1,TRUE
KY645835.1,TRUE
KY645836.1,TRUE
KY645837.1,FALSE
KY645838.1,TRUE
KY645839.1,TRUE
KY645840.1,TRUE
KY645841.1,FALSE
KY645842.1,TRUE
KY645843.1,TRUE
KY645844.1,TRUE
KY645845.1,TRUE
KY645846.1,TRUE
KY645847.1,TRUE
KY645848.1,TRUE
KY645849.1,TRUE
KY645850.1,TRUE
KY645851.1,TRUE
KY645852.1,TRUE
KY645853.1,FALSE
KY645854.1,TRUE
KY645855.1,TRUE
KY645856.1,TRUE
KY645857.1,TRUE
KY645858.1,TRUE
KY645859.1,TRUE
KY645860.1,TRUE
KY645861.1,TRUE
KY645862.1,TRUE
KY645863.1,TRUE
KY645864.1,TRUE
KY645865.1,TRUE
KY645866.1,TRUE
KY645867.1,FALSE
KY645868.1,TRUE
KY645869.1,TRUE
KY645870.1,TRUE
KY645871.1,TRUE
KY645872.1,TRUE
KY645873.1,TRUE
KY645874.1,TRUE
KY645875.1,TRUE
KY645876.1,TRUE
KY645877.1,FALSE
KY645878.1,TRUE
KY645879.1,TRUE
KY645880.1,TRUE
KY645881.1,TRUE
KY645882.1,TRUE
KY645883.1,TRUE
KY645884.1,TRUE
KY645885.1,TRUE
KY645886.1,TRUE
KY645887.1,TRUE
KY645888.1,FALSE
KY645889.1,FALSE
KY645890.1,TRUE
KY645891.1,FALSE
KY645892.1,FALSE
KY645893.1,TRUE
KY645894.1,TRUE
KY645895.1,TRUE
KY645896.1,TRUE
KY645897.1,TRUE
KY645898.1,TRUE
KY645899.1,TRUE
KY645900.1,TRUE
KY645901.1,TRUE
KY645902.1,TRUE
KY645903.1,TRUE
KY645904.1,TRUE
KY645905.1,FALSE
KY645906.1,TRUE
KY645907.1,TRUE
KY645908.1,TRUE
KY645909.1,TRUE
KY645910.1,TRUE
KY645911.1,FALSE
KY645912.1,TRUE
KY645913.1,TRUE
KY645914.1,TRUE
KY645915.1,TRUE
KY645916.1,TRUE
KY645917.1,TRUE
KY645918.1,TRUE
KY645919.1,TRUE
KY645920.1,TRUE
KY645921.1,TRUE
KY645922.1,TRUE
KY645923.1,TRUE
KY645924.1,TRUE
KY645925.1,TRUE
KY645926.1,FALSE
KY645927.1,FALSE
KY645928.1,TRUE
KY645929.1,TRUE
KY645930.1,TRUE
KY645931.1,TRUE
KY645932.1,TRUE
KY645933.1,TRUE
KY645934.1,FALSE
KY645935.1,TRUE
KY645936.1,TRUE
KY645937.1,TRUE
KY645938.1,FALSE
KY645939.1,TRUE
KY645940.1,FALSE
KY645941.1,TRUE
KY645942.1,FALSE
KY645943.1,FALSE
KY646091.1,TRUE
KY646098.1,TRUE
KY646099.1,TRUE
KY656558.1,TRUE
KY656559.1,TRUE
KY656560.1,TRUE
KY656561.1,TRUE
KY662469.1,TRUE
KY662470.1,TRUE
KY662471.1,TRUE
KY670838.1,TRUE
KY670839.1,TRUE
KY670840.1,TRUE
KY670841.1,TRUE
KY670842.1,TRUE
KY670843.1,TRUE
KY670844.1,TRUE
KY670845.1,TRUE
KY670846.1,TRUE
KY670847.1,TRUE
KY670848.1,TRUE
KY670849.1,TRUE
KY670850.1,TRUE
KY670851.1,TRUE
KY670852.1,TRUE
KY670853.1,TRUE
KY670854.1,TRUE
KY670855.1,TRUE
KY670856.1,TRUE
KY670857.1,TRUE
KY670858.1,TRUE
KY670859.1,FALSE
KY670860.1,TRUE
KY670861.1,FALSE
KY670862.1,TRUE
KY670863.1,TRUE
KY670864.1,TRUE
KY670865.1,TRUE
KY670866.1,TRUE
KY670867.1,TRUE
KY670868.1,TRUE
KY670869.1,TRUE
KY670870.1,TRUE
KY670871.1,TRUE
KY670872.1,TRUE
KY670873.1,TRUE
KY670874.1,TRUE
KY670875.1,TRUE
KY670876.1,TRUE
KY670877.1,TRUE
KY670878.1,TRUE
KY670879.1,TRUE
KY670880.1,TRUE
KY670881.1,TRUE
KY670882.1,TRUE
KY670883.1,TRUE
KY670884.1,TRUE
KY670885.1,TRUE
KY670886.1,TRUE
KY670887.1,TRUE
KY670888.1,TRUE
KY670889.1,TRUE
KY670890.1,TRUE
KY670891.1,TRUE
KY670892.1,TRUE
KY670893.1,TRUE
KY670894.1,TRUE
KY670895.1,TRUE
KY670896.1,TRUE
KY670897.1,TRUE
KY670898.1,TRUE
KY670899.1,TRUE
KY670900.1,TRUE
KY670901.1,TRUE
KY670902.1,TRUE
KY670903.1,TRUE
KY670904.1,TRUE
KY670905.1,TRUE
KY670906.1,TRUE
KY670907.1,TRUE
KY670908.1,TRUE
KY670909.1,TRUE
KY670910.1,TRUE
KY670911.1,TRUE
KY670912.1,TRUE
KY670913.1,TRUE
KY670914.1,TRUE
KY670915.1,TRUE
KY670916.1,TRUE
KY670917.1,TRUE
KY670918.1,TRUE
KY670919.1,TRUE
KY670920.1,TRUE
KY670921.1,TRUE
KY670922.1,TRUE
KY670923.1,TRUE
KY670924.1,TRUE
KY670925.1,TRUE
KY670926.1,TRUE
KY670927.1,TRUE
KY670928.1,TRUE
KY670929.1,TRUE
KY670930.1,TRUE
KY670931.1,TRUE
KY670932.1,TRUE
KY670933.1,TRUE
KY670934.1,TRUE
KY670935.1,TRUE
KY670936.1,TRUE
KY670937.1,TRUE
KY670938.1,TRUE
KY670939.1,TRUE
KY670940.1,TRUE
KY670941.1,TRUE
KY670942.1,TRUE
KY670943.1,TRUE
KY670944.1,TRUE
KY670945.1,TRUE
KY670946.1,TRUE
KY670947.1,TRUE
KY670948.1,TRUE
KY670949.1,TRUE
KY670950.1,TRUE
KY670951.1,TRUE
KY670952.1,TRUE
KY670953.1,TRUE
KY670954.1,TRUE
KY670955.1,TRUE
KY670956.1,TRUE
KY670957.1,TRUE
KY670958.1,TRUE
KY670959.1,TRUE
KY670960.1,TRUE
KY670961.1,TRUE
KY670962.1,TRUE
KY670963.1,TRUE
KY670964.1,TRUE
KY670965.1,TRUE
KY670966.1,TRUE
KY670967.1,TRUE
KY670968.1,TRUE
KY670969.1,TRUE
KY670970.1,TRUE
KY670971.1,TRUE
KY670972.1,TRUE
KY670973.1,TRUE
KY670974.1,TRUE
KY670975.1,TRUE
KY670976.1,TRUE
KY670977.1,TRUE
KY670978.1,TRUE
KY670979.1,TRUE
KY670980.1,TRUE
KY670981.1,TRUE
KY670982.1,TRUE
KY670983.1,TRUE
KY670984.1,TRUE
KY670985.1,TRUE
KY670986.1,TRUE
KY670987.1,TRUE
KY670988.1,TRUE
KY670989.1,TRUE
KY670990.1,TRUE
KY670991.1,TRUE
KY670992.1,TRUE
KY670993.1,TRUE
KY670994.1,TRUE
KY670995.1,TRUE
KY670996.1,TRUE
KY670997.1,TRUE
KY670998.1,TRUE
KY670999.1,TRUE
KY671000.1,TRUE
KY671001.1,TRUE
KY671002.1,TRUE
KY671003.1,TRUE
KY671004.1,TRUE
KY671005.1,TRUE
KY671006.1,TRUE
KY671007.1,TRUE
KY671008.1,TRUE
KY671009.1,TRUE
KY671010.1,TRUE
KY671011.1,TRUE
KY671012.1,TRUE
KY671013.1,TRUE
KY671014.1,TRUE
KY671015.1,TRUE
KY671016.1,TRUE
KY671017.1,TRUE
KY671018.1,TRUE
KY671019.1,TRUE
KY671020.1,TRUE
KY671021.1,TRUE
KY671022.1,TRUE
KY671023.1,TRUE
KY671024.1,TRUE
KY671025.1,TRUE
KY671026.1,TRUE
KY671027.1,TRUE
KY671028.1,TRUE
KY671029.1,TRUE
KY671030.1,TRUE
KY671031.1,TRUE
KY671032.1,TRUE
KY671033.1,TRUE
KY671034.1,TRUE
KY671035.1,TRUE
KY671036.1,TRUE
KY671037.1,TRUE
KY671038.1,TRUE
KY671039.1,TRUE
KY671040.1,TRUE
KY671041.1,TRUE
KY671042.1,TRUE
KY671043.1,TRUE
KY671044.1,TRUE
KY671045.1,TRUE
KY671046.1,TRUE
KY671047.1,TRUE
KY671048.1,TRUE
KY671049.1,TRUE
KY671050.1,TRUE
KY671051.1,TRUE
KY671052.1,TRUE
KY671053.1,TRUE
KY671054.1,TRUE
KY671055.1,TRUE
KY671056.1,TRUE
KY671057.1,TRUE
KY671058.1,TRUE
KY671059.1,TRUE
KY671060.1,TRUE
KY671061.1,TRUE
KY671062.1,TRUE
KY671063.1,TRUE
KY671064.1,TRUE
KY671065.1,TRUE
KY671066.1,TRUE
KY671067.1,TRUE
KY671068.1,TRUE
KY671069.1,TRUE
KY671070.1,TRUE
KY671071.1,TRUE
KY671072.1,TRUE
KY671073.1,TRUE
KY671074.1,TRUE
KY671075.1,TRUE
KY671076.1,TRUE
KY671077.1,TRUE
KY671078.1,TRUE
KY671079.1,TRUE
KY671080.1,TRUE
KY671081.1,TRUE
KY671082.1,TRUE
KY671083.1,TRUE
KY671084.1,TRUE
KY671085.1,TRUE
KY671086.1,TRUE
KY671087.1,TRUE
KY671088.1,TRUE
KY671089.1,TRUE
KY671090.1,TRUE
KY671091.1,TRUE
KY671092.1,TRUE
KY671093.1,TRUE
KY671094.1,TRUE
KY671095.1,TRUE
KY671096.1,TRUE
KY671097.1,TRUE
KY671098.1,TRUE
KY671099.1,TRUE
KY671100.1,TRUE
KY671101.1,TRUE
KY671102.1,TRUE
KY671103.1,TRUE
KY671104.1,TRUE
KY671105.1,TRUE
KY671106.1,TRUE
KY671107.1,TRUE
KY671108.1,TRUE
KY671109.1,TRUE
KY671110.1,TRUE
KY671111.1,TRUE
KY671112.1,TRUE
KY671113.1,TRUE
KY671114.1,TRUE
KY671115.1,TRUE
KY671116.1,TRUE
KY671117.1,TRUE
KY671118.1,TRUE
KY671119.1,TRUE
KY671120.1,TRUE
KY671121.1,TRUE
KY671122.1,TRUE
KY671123.1,TRUE
KY671124.1,TRUE
KY671125.1,TRUE
KY671126.1,TRUE
KY674520.1,TRUE
KY674521.1,TRUE
KY680284.1,TRUE
KY680286.1,TRUE
KY680312.1,TRUE
KY680314.1,TRUE
KY680794.1,TRUE
KY680795.1,TRUE
KY680796.1,TRUE
KY680797.1,TRUE
KY680798.1,TRUE
KY680799.1,TRUE
KY680800.1,TRUE
KY680801.1,TRUE
KY680802.1,TRUE
KY680803.1,TRUE
KY680804.1,TRUE
KY680805.1,TRUE
KY680806.1,TRUE
KY680807.1,TRUE
KY680808.1,TRUE
KY680809.1,TRUE
KY680810.1,TRUE
KY680811.1,TRUE
KY680812.1,TRUE
KY680813.1,TRUE
KY680814.1,TRUE
KY680815.1,TRUE
KY680816.1,TRUE
KY680817.1,TRUE
KY680818.1,TRUE
KY680819.1,TRUE
KY680820.1,TRUE
KY680821.1,TRUE
KY680822.1,TRUE
KY680823.1,TRUE
KY680824.1,TRUE
KY680825.1,TRUE
KY680826.1,TRUE
KY680827.1,TRUE
KY680828.1,TRUE
KY680829.1,TRUE
KY680830.1,TRUE
KY680831.1,FALSE
KY680832.1,FALSE
KY680833.1,FALSE
KY680834.1,FALSE
KY680835.1,FALSE
KY680836.1,FALSE
KY680837.1,FALSE
KY680838.1,FALSE
KY680839.1,FALSE
KY680840.1,FALSE
KY680841.1,FALSE
KY680842.1,FALSE
KY680843.1,FALSE
KY680844.1,FALSE
KY680845.1,FALSE
KY680846.1,FALSE
KY680847.1,FALSE
KY680848.1,FALSE
KY680849.1,FALSE
KY680850.1,FALSE
KY680851.1,FALSE
KY680852.1,FALSE
KY680853.1,FALSE
KY680854.1,FALSE
